locus_id,variable,value,gene_tag,gene_name,cond,rep,ccm_gene
HNEAP_RS08635,ambient CO2.1,-0.113512763637327,other,,ambient CO2,1,False
HNEAP_RS08640,ambient CO2.1,-0.9401180772500172,other,,ambient CO2,1,False
HNEAP_RS08645,ambient CO2.1,-0.5994484998939921,other,,ambient CO2,1,False
HNEAP_RS08650,ambient CO2.1,0.15027283748752,other,,ambient CO2,1,False
HNEAP_RS08655,ambient CO2.1,0.0567844479239252,other,,ambient CO2,1,False
HNEAP_RS08660,ambient CO2.1,-0.0283455291666649,other,,ambient CO2,1,False
HNEAP_RS08680,ambient CO2.1,-0.167495211555953,other,,ambient CO2,1,False
HNEAP_RS08690,ambient CO2.1,0.31122252727936,other,,ambient CO2,1,False
HNEAP_RS08700,ambient CO2.1,-0.108358130041295,other,,ambient CO2,1,False
HNEAP_RS08705,ambient CO2.1,0.0689505781181895,other,,ambient CO2,1,False
HNEAP_RS08710,ambient CO2.1,0.00153150615988915,other,,ambient CO2,1,False
HNEAP_RS08715,ambient CO2.1,0.075482918877135,other,,ambient CO2,1,False
HNEAP_RS08725,ambient CO2.1,-0.0134603818564943,other,,ambient CO2,1,False
HNEAP_RS08730,ambient CO2.1,0.095708736762212,other,,ambient CO2,1,False
HNEAP_RS08735,ambient CO2.1,-0.7261990258183969,other,,ambient CO2,1,False
HNEAP_RS08745,ambient CO2.1,-0.167252304933608,other,,ambient CO2,1,False
HNEAP_RS08750,ambient CO2.1,-0.0202002195458713,other,,ambient CO2,1,False
HNEAP_RS08755,ambient CO2.1,0.10611320475092903,other,,ambient CO2,1,False
HNEAP_RS08760,ambient CO2.1,0.121487877108022,other,,ambient CO2,1,False
HNEAP_RS08765,ambient CO2.1,-0.143648999121634,other,,ambient CO2,1,False
HNEAP_RS08775,ambient CO2.1,0.103659669255764,other,,ambient CO2,1,False
HNEAP_RS08780,ambient CO2.1,-0.0766843260304587,other,,ambient CO2,1,False
HNEAP_RS08785,ambient CO2.1,-0.210597563397967,other,,ambient CO2,1,False
HNEAP_RS08790,ambient CO2.1,-0.196389941773538,other,,ambient CO2,1,False
HNEAP_RS08795,ambient CO2.1,-0.165303441175323,other,,ambient CO2,1,False
HNEAP_RS08800,ambient CO2.1,0.010985020967229,other,,ambient CO2,1,False
HNEAP_RS08805,ambient CO2.1,-0.16325269012210505,other,,ambient CO2,1,False
HNEAP_RS08810,ambient CO2.1,-0.18298137545983706,other,,ambient CO2,1,False
HNEAP_RS08815,ambient CO2.1,-0.0362578739422336,other,,ambient CO2,1,False
HNEAP_RS08820,ambient CO2.1,-0.128758611115787,other,,ambient CO2,1,False
HNEAP_RS08825,ambient CO2.1,-0.16176403309397305,other,,ambient CO2,1,False
HNEAP_RS08830,ambient CO2.1,-0.18348726209572894,other,,ambient CO2,1,False
HNEAP_RS08835,ambient CO2.1,-0.035157081901626,other,,ambient CO2,1,False
HNEAP_RS08840,ambient CO2.1,0.0457683884241172,other,,ambient CO2,1,False
HNEAP_RS08845,ambient CO2.1,-1.13745134960182,other,,ambient CO2,1,False
HNEAP_RS08850,ambient CO2.1,-0.0818063791929794,other,,ambient CO2,1,False
HNEAP_RS08860,ambient CO2.1,-0.13107850941830498,other,,ambient CO2,1,False
HNEAP_RS08865,ambient CO2.1,0.0334676157770595,other,,ambient CO2,1,False
HNEAP_RS08870,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS08880,ambient CO2.1,-0.184937659343152,other,,ambient CO2,1,False
HNEAP_RS08895,ambient CO2.1,-0.078633581790886,other,,ambient CO2,1,False
HNEAP_RS08900,ambient CO2.1,-0.113946333338987,other,,ambient CO2,1,False
HNEAP_RS08905,ambient CO2.1,0.0328737062213615,other,,ambient CO2,1,False
HNEAP_RS08910,ambient CO2.1,0.127020921533353,other,,ambient CO2,1,False
HNEAP_RS08915,ambient CO2.1,0.193686803071425,other,,ambient CO2,1,False
HNEAP_RS08920,ambient CO2.1,-0.0013663956754347,other,,ambient CO2,1,False
HNEAP_RS08945,ambient CO2.1,0.0435777832829555,other,,ambient CO2,1,False
HNEAP_RS08950,ambient CO2.1,-0.00146277024843039,other,,ambient CO2,1,False
HNEAP_RS08955,ambient CO2.1,-0.0261077078666836,other,,ambient CO2,1,False
HNEAP_RS08960,ambient CO2.1,-0.0353278246946553,other,,ambient CO2,1,False
HNEAP_RS08965,ambient CO2.1,0.0229171357764793,other,,ambient CO2,1,False
HNEAP_RS08970,ambient CO2.1,-0.0101870675886606,other,,ambient CO2,1,False
HNEAP_RS08975,ambient CO2.1,0.379572398901438,other,,ambient CO2,1,False
HNEAP_RS08980,ambient CO2.1,0.00217149001876699,other,,ambient CO2,1,False
HNEAP_RS08985,ambient CO2.1,0.102418766305074,other,,ambient CO2,1,False
HNEAP_RS09010,ambient CO2.1,0.0524223483650863,other,,ambient CO2,1,False
HNEAP_RS09015,ambient CO2.1,0.0956868830653605,other,,ambient CO2,1,False
HNEAP_RS09020,ambient CO2.1,-0.0793488234245802,other,,ambient CO2,1,False
HNEAP_RS09025,ambient CO2.1,0.0296937085600573,other,,ambient CO2,1,False
HNEAP_RS09030,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS09040,ambient CO2.1,-0.10461900578698,other,,ambient CO2,1,False
HNEAP_RS09045,ambient CO2.1,-0.0214591881661949,other,,ambient CO2,1,False
HNEAP_RS09050,ambient CO2.1,0.13115974604720698,other,,ambient CO2,1,False
HNEAP_RS09060,ambient CO2.1,-1.18621550521833,other,,ambient CO2,1,False
HNEAP_RS09065,ambient CO2.1,0.0126823549387164,other,,ambient CO2,1,False
HNEAP_RS09070,ambient CO2.1,-1.00540617597159,other,,ambient CO2,1,False
HNEAP_RS09080,ambient CO2.1,-0.0489653412634263,other,,ambient CO2,1,False
HNEAP_RS09085,ambient CO2.1,0.353897503163421,other,,ambient CO2,1,False
HNEAP_RS09100,ambient CO2.1,-0.160007582937516,other,,ambient CO2,1,False
HNEAP_RS09105,ambient CO2.1,0.188350623475546,other,,ambient CO2,1,False
HNEAP_RS09110,ambient CO2.1,-0.108753694143112,other,,ambient CO2,1,False
HNEAP_RS09120,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS09125,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS09140,ambient CO2.1,-0.38893786227019,other,,ambient CO2,1,False
HNEAP_RS09150,ambient CO2.1,-0.18655081640916105,other,,ambient CO2,1,False
HNEAP_RS09155,ambient CO2.1,-0.133008555409892,other,,ambient CO2,1,False
HNEAP_RS09160,ambient CO2.1,0.0669714456323132,other,,ambient CO2,1,False
HNEAP_RS09165,ambient CO2.1,-0.0165357179662562,other,,ambient CO2,1,False
HNEAP_RS09170,ambient CO2.1,-0.163577545919825,other,,ambient CO2,1,False
HNEAP_RS09175,ambient CO2.1,-0.131845400552697,other,,ambient CO2,1,False
HNEAP_RS09185,ambient CO2.1,0.0147300270296541,other,,ambient CO2,1,False
HNEAP_RS09190,ambient CO2.1,-0.151792082438953,other,,ambient CO2,1,False
HNEAP_RS09195,ambient CO2.1,0.0837281391796648,other,,ambient CO2,1,False
HNEAP_RS09200,ambient CO2.1,0.101976051001863,other,,ambient CO2,1,False
HNEAP_RS09215,ambient CO2.1,0.116106050415574,other,,ambient CO2,1,False
HNEAP_RS09220,ambient CO2.1,0.295596372327872,other,,ambient CO2,1,False
HNEAP_RS09225,ambient CO2.1,0.12954225300553898,other,,ambient CO2,1,False
HNEAP_RS09230,ambient CO2.1,-0.0732787399603108,other,,ambient CO2,1,False
HNEAP_RS09235,ambient CO2.1,0.0721374942060423,other,,ambient CO2,1,False
HNEAP_RS09245,ambient CO2.1,0.247666771868836,other,,ambient CO2,1,False
HNEAP_RS09250,ambient CO2.1,-0.0760746410536519,other,,ambient CO2,1,False
HNEAP_RS09255,ambient CO2.1,-0.0539325307662921,other,,ambient CO2,1,False
HNEAP_RS09260,ambient CO2.1,-0.189958817197605,other,,ambient CO2,1,False
HNEAP_RS09280,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS09285,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS09295,ambient CO2.1,-0.363084039319762,other,,ambient CO2,1,False
HNEAP_RS09305,ambient CO2.1,-0.0938812424545629,other,,ambient CO2,1,False
HNEAP_RS09310,ambient CO2.1,0.303571983821082,other,,ambient CO2,1,False
HNEAP_RS09320,ambient CO2.1,-0.7304197024485791,other,,ambient CO2,1,False
HNEAP_RS09325,ambient CO2.1,-1.3132513926821,other,,ambient CO2,1,False
HNEAP_RS09370,ambient CO2.1,0.118516465802566,other,,ambient CO2,1,False
HNEAP_RS09385,ambient CO2.1,0.0305292405620738,other,,ambient CO2,1,False
HNEAP_RS09390,ambient CO2.1,-0.199705061580544,other,,ambient CO2,1,False
HNEAP_RS09395,ambient CO2.1,0.009047245053384079,other,,ambient CO2,1,False
HNEAP_RS09400,ambient CO2.1,-0.0422849925260541,other,,ambient CO2,1,False
HNEAP_RS09405,ambient CO2.1,0.0420001122311836,other,,ambient CO2,1,False
HNEAP_RS09410,ambient CO2.1,-0.0493832048602665,other,,ambient CO2,1,False
HNEAP_RS09415,ambient CO2.1,0.245468077879224,other,,ambient CO2,1,False
HNEAP_RS09420,ambient CO2.1,0.151481205928935,other,,ambient CO2,1,False
HNEAP_RS09425,ambient CO2.1,0.0818447912936339,other,,ambient CO2,1,False
HNEAP_RS09430,ambient CO2.1,-0.114339011904328,other,,ambient CO2,1,False
HNEAP_RS09435,ambient CO2.1,-0.5115938035920271,other,,ambient CO2,1,False
HNEAP_RS09460,ambient CO2.1,0.178007487286436,other,,ambient CO2,1,False
HNEAP_RS09475,ambient CO2.1,-0.8014555881327049,other,,ambient CO2,1,False
HNEAP_RS09480,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS09485,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS09490,ambient CO2.1,-2.5633527954876,other,,ambient CO2,1,False
HNEAP_RS09495,ambient CO2.1,-0.25890330599688394,other,,ambient CO2,1,False
HNEAP_RS09510,ambient CO2.1,0.109915846426966,other,,ambient CO2,1,False
HNEAP_RS09515,ambient CO2.1,-0.202237134088239,other,,ambient CO2,1,False
HNEAP_RS09525,ambient CO2.1,-0.0846321422655767,other,,ambient CO2,1,False
HNEAP_RS09545,ambient CO2.1,0.0498433484476776,other,,ambient CO2,1,False
HNEAP_RS09580,ambient CO2.1,-0.0188253835243508,other,,ambient CO2,1,False
HNEAP_RS09585,ambient CO2.1,-1.50579662078446,other,,ambient CO2,1,False
HNEAP_RS09590,ambient CO2.1,-0.0317960192778634,other,,ambient CO2,1,False
HNEAP_RS09595,ambient CO2.1,-0.0353008205698312,other,,ambient CO2,1,False
HNEAP_RS09600,ambient CO2.1,0.133755621419129,other,,ambient CO2,1,False
HNEAP_RS09610,ambient CO2.1,-0.103668386803665,other,,ambient CO2,1,False
HNEAP_RS09625,ambient CO2.1,-0.0455742006458424,other,,ambient CO2,1,False
HNEAP_RS09630,ambient CO2.1,-0.20523499856425895,other,,ambient CO2,1,False
HNEAP_RS09635,ambient CO2.1,0.566616590601084,other,,ambient CO2,1,False
HNEAP_RS09640,ambient CO2.1,0.304151751426833,other,,ambient CO2,1,False
HNEAP_RS09645,ambient CO2.1,0.7644499864072171,other,,ambient CO2,1,False
HNEAP_RS09650,ambient CO2.1,0.578115857422157,other,,ambient CO2,1,False
HNEAP_RS09655,ambient CO2.1,0.6921313565884251,other,,ambient CO2,1,False
HNEAP_RS09670,ambient CO2.1,-0.304831186734768,other,,ambient CO2,1,False
HNEAP_RS09675,ambient CO2.1,0.0733420926782122,other,,ambient CO2,1,False
HNEAP_RS09680,ambient CO2.1,-0.0659935794884921,other,,ambient CO2,1,False
HNEAP_RS09685,ambient CO2.1,-0.0502135370691805,other,,ambient CO2,1,False
HNEAP_RS09695,ambient CO2.1,-0.00544932132002907,other,,ambient CO2,1,False
HNEAP_RS09795,ambient CO2.1,-0.80324887576687,other,,ambient CO2,1,False
HNEAP_RS09810,ambient CO2.1,-0.16343372689575306,other,,ambient CO2,1,False
HNEAP_RS09815,ambient CO2.1,0.180084803361325,other,,ambient CO2,1,False
HNEAP_RS09825,ambient CO2.1,0.156045576624003,other,,ambient CO2,1,False
HNEAP_RS09830,ambient CO2.1,-0.0252586597226728,other,,ambient CO2,1,False
HNEAP_RS09835,ambient CO2.1,0.0496311071402908,other,,ambient CO2,1,False
HNEAP_RS09840,ambient CO2.1,-0.145738419704625,other,,ambient CO2,1,False
HNEAP_RS09845,ambient CO2.1,-0.0154422316357326,other,,ambient CO2,1,False
HNEAP_RS09850,ambient CO2.1,-0.0632277433161997,other,,ambient CO2,1,False
HNEAP_RS09855,ambient CO2.1,-0.156518107369884,other,,ambient CO2,1,False
HNEAP_RS09860,ambient CO2.1,-0.587569197213808,other,,ambient CO2,1,False
HNEAP_RS09865,ambient CO2.1,-0.0514380122498589,other,,ambient CO2,1,False
HNEAP_RS09885,ambient CO2.1,0.0436491809797308,other,,ambient CO2,1,False
HNEAP_RS09890,ambient CO2.1,0.185959270053418,other,,ambient CO2,1,False
HNEAP_RS09910,ambient CO2.1,0.4173069304838621,other,,ambient CO2,1,False
HNEAP_RS09915,ambient CO2.1,-0.0481192448504603,other,,ambient CO2,1,False
HNEAP_RS09920,ambient CO2.1,-0.038955431373623,other,,ambient CO2,1,False
HNEAP_RS09925,ambient CO2.1,-0.0025345298476862604,other,,ambient CO2,1,False
HNEAP_RS09930,ambient CO2.1,-0.053808345844317006,other,,ambient CO2,1,False
HNEAP_RS09935,ambient CO2.1,-0.306153605115621,other,,ambient CO2,1,False
HNEAP_RS09945,ambient CO2.1,0.116163900512385,other,,ambient CO2,1,False
HNEAP_RS09965,ambient CO2.1,-0.00041493690444729904,other,,ambient CO2,1,False
HNEAP_RS10000,ambient CO2.1,-0.388424954383001,other,,ambient CO2,1,False
HNEAP_RS10005,ambient CO2.1,-0.573945479481828,other,,ambient CO2,1,False
HNEAP_RS10010,ambient CO2.1,-0.8409945517905649,other,,ambient CO2,1,False
HNEAP_RS10015,ambient CO2.1,-0.029235818389174,other,,ambient CO2,1,False
HNEAP_RS10020,ambient CO2.1,-0.197994082528529,other,,ambient CO2,1,False
HNEAP_RS10025,ambient CO2.1,-3.76497434441986,other,,ambient CO2,1,False
HNEAP_RS10030,ambient CO2.1,-0.0867700737626618,other,,ambient CO2,1,False
HNEAP_RS10040,ambient CO2.1,0.18313773571023,other,,ambient CO2,1,False
HNEAP_RS10050,ambient CO2.1,0.104708213862773,other,,ambient CO2,1,False
HNEAP_RS10065,ambient CO2.1,-0.457602014435638,other,,ambient CO2,1,False
HNEAP_RS10070,ambient CO2.1,-0.00262127287909822,other,,ambient CO2,1,False
HNEAP_RS10080,ambient CO2.1,-0.139247828913349,other,,ambient CO2,1,False
HNEAP_RS10090,ambient CO2.1,0.0902749207359991,other,,ambient CO2,1,False
HNEAP_RS10095,ambient CO2.1,0.019185146949563,other,,ambient CO2,1,False
HNEAP_RS10100,ambient CO2.1,0.0925560655729145,other,,ambient CO2,1,False
HNEAP_RS10105,ambient CO2.1,-0.0104461755231357,other,,ambient CO2,1,False
HNEAP_RS10110,ambient CO2.1,0.193304269182207,other,,ambient CO2,1,False
HNEAP_RS10115,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS10120,ambient CO2.1,-0.8826258131626129,other,,ambient CO2,1,False
HNEAP_RS10125,ambient CO2.1,-0.0241289963578297,other,,ambient CO2,1,False
HNEAP_RS10130,ambient CO2.1,-0.494571719640911,other,,ambient CO2,1,False
HNEAP_RS10140,ambient CO2.1,0.0268329592129243,other,,ambient CO2,1,False
HNEAP_RS10145,ambient CO2.1,-0.117885561858815,other,,ambient CO2,1,False
HNEAP_RS10150,ambient CO2.1,-1.04797254119323,other,,ambient CO2,1,False
HNEAP_RS10160,ambient CO2.1,0.0591875951069898,other,,ambient CO2,1,False
HNEAP_RS10165,ambient CO2.1,-0.0943955154487222,other,,ambient CO2,1,False
HNEAP_RS10170,ambient CO2.1,0.19627214295340806,other,,ambient CO2,1,False
HNEAP_RS10185,ambient CO2.1,-0.0185343068992534,other,,ambient CO2,1,False
HNEAP_RS10190,ambient CO2.1,-0.0240382926740319,other,,ambient CO2,1,False
HNEAP_RS10195,ambient CO2.1,-0.103334584324414,other,,ambient CO2,1,False
HNEAP_RS10225,ambient CO2.1,0.13486991963947,other,,ambient CO2,1,False
HNEAP_RS10230,ambient CO2.1,-0.0809410029242717,other,,ambient CO2,1,False
HNEAP_RS10240,ambient CO2.1,0.115765617439516,other,,ambient CO2,1,False
HNEAP_RS10245,ambient CO2.1,-0.173696791507869,other,,ambient CO2,1,False
HNEAP_RS10255,ambient CO2.1,0.34033419828374795,other,,ambient CO2,1,False
HNEAP_RS10260,ambient CO2.1,0.0819473350648957,other,,ambient CO2,1,False
HNEAP_RS10265,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS10270,ambient CO2.1,0.0784375755306604,other,,ambient CO2,1,False
HNEAP_RS10275,ambient CO2.1,0.191252000786548,other,,ambient CO2,1,False
HNEAP_RS10280,ambient CO2.1,0.019318629027435003,other,,ambient CO2,1,False
HNEAP_RS10285,ambient CO2.1,0.118568662322337,other,,ambient CO2,1,False
HNEAP_RS10295,ambient CO2.1,-1.35795714030254,other,,ambient CO2,1,False
HNEAP_RS10300,ambient CO2.1,-0.33764600756659097,other,,ambient CO2,1,False
HNEAP_RS10305,ambient CO2.1,-0.0124483134573788,other,,ambient CO2,1,False
HNEAP_RS10320,ambient CO2.1,0.182866538631941,other,,ambient CO2,1,False
HNEAP_RS10325,ambient CO2.1,0.0228389753610752,other,,ambient CO2,1,False
HNEAP_RS10330,ambient CO2.1,-0.0738945759877177,other,,ambient CO2,1,False
HNEAP_RS10365,ambient CO2.1,-0.7368471565292459,other,,ambient CO2,1,False
HNEAP_RS10380,ambient CO2.1,0.335475532324313,other,,ambient CO2,1,False
HNEAP_RS10385,ambient CO2.1,0.0409250190281319,other,,ambient CO2,1,False
HNEAP_RS10390,ambient CO2.1,0.44074530929212,other,,ambient CO2,1,False
HNEAP_RS10410,ambient CO2.1,-0.0499520084319018,other,,ambient CO2,1,False
HNEAP_RS10420,ambient CO2.1,0.108531538004609,other,,ambient CO2,1,False
HNEAP_RS10425,ambient CO2.1,-0.153168614077609,other,,ambient CO2,1,False
HNEAP_RS10435,ambient CO2.1,0.0957179739512189,other,,ambient CO2,1,False
HNEAP_RS10440,ambient CO2.1,0.126369961956567,other,,ambient CO2,1,False
HNEAP_RS10445,ambient CO2.1,0.013797582691683002,other,,ambient CO2,1,False
HNEAP_RS10450,ambient CO2.1,0.0275872203656266,other,,ambient CO2,1,False
HNEAP_RS10460,ambient CO2.1,-0.00398265402626541,other,,ambient CO2,1,False
HNEAP_RS10465,ambient CO2.1,0.0736154493754667,other,,ambient CO2,1,False
HNEAP_RS10470,ambient CO2.1,0.0590085163187187,other,,ambient CO2,1,False
HNEAP_RS10475,ambient CO2.1,0.624152159896832,other,,ambient CO2,1,False
HNEAP_RS10480,ambient CO2.1,0.0989455937166667,other,,ambient CO2,1,False
HNEAP_RS10485,ambient CO2.1,0.0299120256925473,other,,ambient CO2,1,False
HNEAP_RS10490,ambient CO2.1,-0.0202002195458713,other,,ambient CO2,1,False
HNEAP_RS10505,ambient CO2.1,-0.314485611341947,other,,ambient CO2,1,False
HNEAP_RS10530,ambient CO2.1,0.118076773951257,other,,ambient CO2,1,False
HNEAP_RS10535,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS10540,ambient CO2.1,-0.254264589746445,other,,ambient CO2,1,False
HNEAP_RS10545,ambient CO2.1,-0.23322874148107894,other,,ambient CO2,1,False
HNEAP_RS10550,ambient CO2.1,-0.00959294465792132,other,,ambient CO2,1,False
HNEAP_RS10555,ambient CO2.1,0.106080219407,other,,ambient CO2,1,False
HNEAP_RS10570,ambient CO2.1,-0.0499882257219182,other,,ambient CO2,1,False
HNEAP_RS10575,ambient CO2.1,-0.212632574538659,other,,ambient CO2,1,False
HNEAP_RS10580,ambient CO2.1,-0.25882230881024,other,,ambient CO2,1,False
HNEAP_RS10585,ambient CO2.1,-0.24773648331099696,other,,ambient CO2,1,False
HNEAP_RS10590,ambient CO2.1,-0.145110501699999,other,,ambient CO2,1,False
HNEAP_RS10595,ambient CO2.1,-0.7623454079933791,other,,ambient CO2,1,False
HNEAP_RS10615,ambient CO2.1,0.0484413012735983,other,,ambient CO2,1,False
HNEAP_RS10670,ambient CO2.1,-0.299897751497603,other,,ambient CO2,1,False
HNEAP_RS10690,ambient CO2.1,0.039741175367521,other,,ambient CO2,1,False
HNEAP_RS10705,ambient CO2.1,-0.812129828505217,other,,ambient CO2,1,False
HNEAP_RS10710,ambient CO2.1,0.121275569788258,other,,ambient CO2,1,False
HNEAP_RS10715,ambient CO2.1,0.0667441982633544,other,,ambient CO2,1,False
HNEAP_RS10720,ambient CO2.1,0.0898495659714447,other,,ambient CO2,1,False
HNEAP_RS10740,ambient CO2.1,0.0458936960517935,other,,ambient CO2,1,False
HNEAP_RS10745,ambient CO2.1,-0.00582755378978189,other,,ambient CO2,1,False
HNEAP_RS10750,ambient CO2.1,-0.230670984310683,other,,ambient CO2,1,False
HNEAP_RS10755,ambient CO2.1,-0.132094392105277,other,,ambient CO2,1,False
HNEAP_RS10760,ambient CO2.1,0.19028121133491105,other,,ambient CO2,1,False
HNEAP_RS10765,ambient CO2.1,0.141802008783874,other,,ambient CO2,1,False
HNEAP_RS10770,ambient CO2.1,-2.9216847074062,other,,ambient CO2,1,False
HNEAP_RS10785,ambient CO2.1,-0.169731741284794,other,,ambient CO2,1,False
HNEAP_RS10790,ambient CO2.1,-0.204163565051022,other,,ambient CO2,1,False
HNEAP_RS10800,ambient CO2.1,-0.0912565268229361,other,,ambient CO2,1,False
HNEAP_RS10805,ambient CO2.1,-0.0367587547279637,other,,ambient CO2,1,False
HNEAP_RS10830,ambient CO2.1,0.0115947598168115,other,,ambient CO2,1,False
HNEAP_RS10840,ambient CO2.1,,other,,ambient CO2,1,False
HNEAP_RS10845,ambient CO2.1,0.0891972920422788,other,,ambient CO2,1,False
HNEAP_RS10855,ambient CO2.1,0.0433718574154335,other,,ambient CO2,1,False
HNEAP_RS10860,ambient CO2.1,0.0170293864304352,other,,ambient CO2,1,False
HNEAP_RS10865,ambient CO2.1,0.0839329700409669,other,,ambient CO2,1,False
HNEAP_RS10870,ambient CO2.1,-0.23342323458426895,other,,ambient CO2,1,False
HNEAP_RS10875,ambient CO2.1,-0.20494214553536705,other,,ambient CO2,1,False
HNEAP_RS10880,ambient CO2.1,-0.342463307319504,other,,ambient CO2,1,False
HNEAP_RS10905,ambient CO2.1,-0.20277899390464604,other,,ambient CO2,1,False
HNEAP_RS10915,ambient CO2.1,0.12297792308325503,other,,ambient CO2,1,False
HNEAP_RS10925,ambient CO2.1,-0.28712739569391,other,,ambient CO2,1,False
HNEAP_RS10930,ambient CO2.1,-0.672224963079069,other,,ambient CO2,1,False
HNEAP_RS10935,ambient CO2.1,-0.453977496322446,other,,ambient CO2,1,False
HNEAP_RS10950,ambient CO2.1,-0.0373595573842553,other,,ambient CO2,1,False
HNEAP_RS10960,ambient CO2.1,-0.0442900325918798,other,,ambient CO2,1,False
HNEAP_RS10965,ambient CO2.1,0.151820064668487,other,,ambient CO2,1,False
HNEAP_RS10970,ambient CO2.1,-0.111442011673342,other,,ambient CO2,1,False
HNEAP_RS10975,ambient CO2.1,0.0347580824820001,other,,ambient CO2,1,False
HNEAP_RS10980,ambient CO2.1,-0.0305196002891148,other,,ambient CO2,1,False
HNEAP_RS10990,ambient CO2.1,-0.0531539097007473,other,,ambient CO2,1,False
HNEAP_RS10995,ambient CO2.1,0.0715098782615479,other,,ambient CO2,1,False
HNEAP_RS11000,ambient CO2.1,-0.0531523458837704,other,,ambient CO2,1,False
HNEAP_RS11005,ambient CO2.1,-0.00415080814993829,other,,ambient CO2,1,False
HNEAP_RS11010,ambient CO2.1,-0.0704102160342563,other,,ambient CO2,1,False
HNEAP_RS11015,ambient CO2.1,0.0875800194350328,other,,ambient CO2,1,False
HNEAP_RS11020,ambient CO2.1,0.0875282673312469,other,,ambient CO2,1,False
HNEAP_RS11025,ambient CO2.1,0.0042908620563103204,other,,ambient CO2,1,False
HNEAP_RS11030,ambient CO2.1,-0.0291818664445651,other,,ambient CO2,1,False
HNEAP_RS11035,ambient CO2.1,0.0725571432928163,other,,ambient CO2,1,False
HNEAP_RS11040,ambient CO2.1,-0.119722564469336,other,,ambient CO2,1,False
HNEAP_RS11045,ambient CO2.1,0.103834052824762,other,,ambient CO2,1,False
HNEAP_RS11050,ambient CO2.1,0.21225822070978,other,,ambient CO2,1,False
HNEAP_RS11060,ambient CO2.1,-0.0293415535509369,other,,ambient CO2,1,False
HNEAP_RS11065,ambient CO2.1,0.0399406281564327,other,,ambient CO2,1,False
HNEAP_RS11070,ambient CO2.1,0.0121058943543805,other,,ambient CO2,1,False
HNEAP_RS11075,ambient CO2.1,0.0127050844177674,other,,ambient CO2,1,False
HNEAP_RS11080,ambient CO2.1,0.0913024104412687,other,,ambient CO2,1,False
HNEAP_RS11085,ambient CO2.1,-0.166746618845091,other,,ambient CO2,1,False
HNEAP_RS11090,ambient CO2.1,-0.17441344500091102,other,,ambient CO2,1,False
HNEAP_RS11095,ambient CO2.1,0.221738139054264,other,,ambient CO2,1,False
HNEAP_RS11100,ambient CO2.1,0.19810471395725696,other,,ambient CO2,1,False
HNEAP_RS11130,ambient CO2.1,0.012234595703024,other,,ambient CO2,1,False
HNEAP_RS11135,ambient CO2.1,0.0353540656583651,other,,ambient CO2,1,False
HNEAP_RS11140,ambient CO2.1,7.65686709371938e-05,other,,ambient CO2,1,False
HNEAP_RS11145,ambient CO2.1,-0.23356777762546105,other,,ambient CO2,1,False
HNEAP_RS11150,ambient CO2.1,-2.74991318677062,other,,ambient CO2,1,False
HNEAP_RS11155,ambient CO2.1,0.0289047724395029,other,,ambient CO2,1,False
HNEAP_RS11160,ambient CO2.1,0.0360909424995541,other,,ambient CO2,1,False
HNEAP_RS11165,ambient CO2.1,-0.0157449874011167,other,,ambient CO2,1,False
HNEAP_RS11170,ambient CO2.1,-0.129020686792398,other,,ambient CO2,1,False
HNEAP_RS11175,ambient CO2.1,-0.13224660414384698,other,,ambient CO2,1,False
HNEAP_RS11180,ambient CO2.1,-0.0178721390615315,other,,ambient CO2,1,False
HNEAP_RS11185,ambient CO2.1,-0.0943607718042569,other,,ambient CO2,1,False
HNEAP_RS11190,ambient CO2.1,-0.18684130547012304,other,,ambient CO2,1,False
HNEAP_RS11205,ambient CO2.1,0.0395530629605931,other,,ambient CO2,1,False
HNEAP_RS11210,ambient CO2.1,0.0192472118859852,other,,ambient CO2,1,False
HNEAP_RS11215,ambient CO2.1,-0.13937831367721698,other,,ambient CO2,1,False
HNEAP_RS11220,ambient CO2.1,-0.0215268020358299,other,,ambient CO2,1,False
HNEAP_RS11230,ambient CO2.1,-0.0789227002228161,other,,ambient CO2,1,False
HNEAP_RS11235,ambient CO2.1,-0.0374305109411679,other,,ambient CO2,1,False
HNEAP_RS11240,ambient CO2.1,0.0792044118353019,other,,ambient CO2,1,False
HNEAP_RS11250,ambient CO2.1,-0.0257292372842554,other,,ambient CO2,1,False
HNEAP_RS11260,ambient CO2.1,0.0243634573759412,other,,ambient CO2,1,False
HNEAP_RS11265,ambient CO2.1,-0.113565616097219,other,,ambient CO2,1,False
HNEAP_RS11270,ambient CO2.1,-0.5426232637258389,other,,ambient CO2,1,False
HNEAP_RS11275,ambient CO2.1,0.0376090605800652,other,,ambient CO2,1,False
